Name,Voltage (kV),Duration (minutes),Outage Type,Cause,year
The Dalles PH-Big Eddy No 3 230kV line,230.0,174,Auto,Other,2015
Big Cliff-Detroit PH No 1&2 13.8kV line,13.8,34,Auto,Other,2015
Detroit PH-Detroit No 2 230kV line,230.0,34,Auto,Other,2015
Detroit-Santiam No 1 230kV line,230.0,34,Auto,Other,2015
Anaconda-Silver Bow No 1 115kV line,115.0,1095,Auto,Other,2015
Big Hanaford tap to Paul-Centralia Thermal PH No 1 500kV line,500.0,380,Auto,Unknown,2015
Big Hanaford-Centralia section of Paul-Centralia Thermal PH No 1 500kV line,500.0,380,Auto,Unknown,2015
Paul-Big Hanaford section of Paul-Centralia Thermal PH No 1 500kV line,500.0,380,Auto,Unknown,2015
Paul-Centralia Thermal PH No 1 500kV line,500.0,380,Auto,Unknown,2015
Walla Walla-PACW Walla Walla No 1 69kV line,69.0,686,Auto,Other,2015
Napavine-Chehalis Power No 1 500kV line,500.0,101,Auto,Other,2015
Rivergate-Keeler No 1&2 230kV line,230.0,5,Auto,Lightning,2015
Rocky Reach-Maple Valley No 1 345kV line,345.0,4,Auto,Lightning,2015
Grand Coulee-Keller section of Grand Coulee-Okanogan No 2 115kV line,115.0,4,Auto,Lightning,2015
Grand Coulee-Okanogan No 2 115kV line,115.0,4,Auto,Lightning,2015
Walla Walla-PACW Walla Walla No 1 69kV line,69.0,3,Auto,Foreign Trouble,2015
Rocky Reach-Maple Valley No 1 345kV line,345.0,11,Auto,Lightning,2015
Swan Valley-Goshen No 1 161kV line,161.0,1,Auto,Lightning,2015
Sacheen-Albeni Falls No 1 115kV line,115.0,5,Auto,Lightning,2015
Sacheen-Diamond Lake section of Sacheen-Albeni Falls No 1 115kV line,115.0,5,Auto,Lightning,2015
Potholes-Sand Dunes No 1 230kV line,230.0,46,Auto,Other,2015
Bonners Ferry-EWEB Smith Falls No 1 115kV line,115.0,2,Auto,Other,2015
Boulder AVA-Lancaster 230kV line,230.0,3,Auto,Lightning,2015
Grand Coulee-Chief Joseph No 2 230kV line,230.0,3,Auto,Lightning,2015
Grand Coulee-Chief Joseph No 2 230kV line,230.0,3,Auto,Lightning,2015
Grand Coulee-Chief Joseph No 2 230kV line,230.0,8,Auto,Lightning,2015
Dixon tap to Hot Springs-Rattlesnake No 1 230kV line,230.0,2,Auto,Lightning,2015
Dixon-Rattlesnake section of Hot Springs-Rattlesnake No 1 230kV line,230.0,2,Auto,Lightning,2015
Hot Springs-Dixon section of Hot Springs-Rattlesnake No 1 230kV line,230.0,2,Auto,Lightning,2015
Hot Springs-Rattlesnake No 1 230kV line,230.0,2,Auto,Lightning,2015
Dixon tap to Hot Springs-Rattlesnake No 1 230kV line,230.0,38,Auto,Other,2015
Dixon-Rattlesnake section of Hot Springs-Rattlesnake No 1 230kV line,230.0,38,Auto,Other,2015
Hot Springs-Dixon section of Hot Springs-Rattlesnake No 1 230kV line,230.0,1811,Auto,Other,2015
Hot Springs-Rattlesnake No 1 230kV line,230.0,1811,Auto,Other,2015
Colville-Boundary No 1 115kV line,115.0,149,Auto,Unknown,2015
Metaline Falls-Boundary section of Colville-Boundary No 1 115kV line,115.0,149,Auto,Unknown,2015
Libby-Bonners Ferry No 1 115kV line,115.0,6,Auto,Lightning,2015
Moyie Springs-Bonners Ferry section of Libby-Bonners Ferry No 1 115kV line,115.0,6,Auto,Lightning,2015
Bell-Usk No 1 230kV line,230.0,6,Auto,Lightning,2015
Rattlesnake-Garrison No 1 230kV line,230.0,3,Auto,Lightning,2015
Slatt-Buckley No 1 500kV line,500.0,621,Auto,Foreign Trouble,2015
Allston-Delena section of Allston-Driscoll No 2 115kV line,115.0,77,Auto,Tree Blown,2015
Allston-Driscoll No 2 115kV line,115.0,77,Auto,Tree Blown,2015
Conyers tap to Allston-Driscoll No 2 115kV line,115.0,77,Auto,Tree Blown,2015
Conyers-Mist section of Allston-Driscoll No 2 115kV line,115.0,77,Auto,Tree Blown,2015
Delena-Conyers section of Allston-Driscoll No 2 115kV line,115.0,77,Auto,Tree Blown,2015
Mist tap to Allston-Driscoll No 2 115kV line,115.0,77,Auto,Tree Blown,2015
Mist-Driscoll section of Allston-Driscoll No 2 115kV line,115.0,77,Auto,Tree Blown,2015
Napavine-Chehalis Power No 1 500kV line,500.0,80,Auto,Other,2015
Napavine-Chehalis Power No 2 500kV line,500.0,80,Auto,Other,2015
Napavine-Chehalis Power No 3 500kV line,500.0,80,Auto,Other,2015
Napavine-Chehalis Power No 1 500kV line,500.0,628,Auto,Other,2015
Napavine-Chehalis Power No 2 500kV line,500.0,476,Auto,Other,2015
Napavine-Chehalis Power No 3 500kV line,500.0,476,Auto,Other,2015
Bell-Usk No 1 230kV line,230.0,11,Auto,Other,2015
B-1345-B-1605 section of McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
Berrian tap to McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
Berrian-H2F section of McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
H2F tap to McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
H2F-Nine Canyon section of McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
McNary-B-1345 section of McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
Nine Canyon tap to McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
Nine Canyon-Badger Canyon section of McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
Plymouth tap to McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
Columbia Series Capacitors-Schultz section of Grand Coulee-Schultz No 1 500kV line,500.0,6,Auto,Weather,2015
Grand Coulee-Columbia Series Capacitors section of Grand Coulee-Schultz No 1 500kV line,500.0,6,Auto,Weather,2015
Grand Coulee-Schultz No 1 500kV line,500.0,6,Auto,Weather,2015
Vantage-Hanford No 1 500kV line,500.0,3,Auto,Weather,2015
Vantage-Hanford No 1 500kV line,500.0,12,Auto,Weather,2015
The Dalles PH-Big Eddy No 4 230kV line,230.0,19,Auto,Unknown,2015
Moxee-Union Gap No 1 115kV line,115.0,11,Auto,Other,2015
Boundary-Nelway No 1 230kV line,230.0,28,Auto,Unknown,2015
Columbia-Rocky Ford No 1 115kV line,115.0,263,Auto,Weather,2015
Lower Monumental-Ashe No 1 500kV line,500.0,2,Auto,Unknown,2015
Midway-Priest Rapids No 3 230kV line,230.0,341,Auto,Unknown,2015
Midway-Wanapum section of Midway-Priest Rapids No 3 230kV line,230.0,341,Auto,Unknown,2015
Wanapum tap to Midway-Priest Rapids No 3 230kV line,230.0,341,Auto,Unknown,2015
Wanapum-Priest Rapids section of Midway-Priest Rapids No 3 230kV line,230.0,341,Auto,Unknown,2015
LaPine-Chiloquin No 1 230kV line,230.0,7,Auto,Lightning,2015
B-1345-B-1605 section of McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
Berrian tap to McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
Berrian-H2F section of McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
H2F tap to McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
H2F-Nine Canyon section of McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
McNary-B-1345 section of McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
Nine Canyon tap to McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
Nine Canyon-Badger Canyon section of McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
Plymouth tap to McNary-Badger Canyon No 1 115kV line,115.0,3,Auto,Weather,2015
Hatwai-AVA North Lewiston No 1 230kV line,230.0,2293,Auto,Weather,2015
John Day PH-John Day No 3 500kV line,500.0,16,Auto,Other,2015
Ancient Lake tap to Columbia-Wanapum No 2 230kV line,230.0,31,Auto,Weather,2015
Ancient Lake-Wanapum section of Columbia-Wanapum No 2 230kV line,230.0,1418,Auto,Weather,2015
Columbia-Ancient Lake section of Columbia-Wanapum No 2 230kV line,230.0,31,Auto,Weather,2015
Columbia-Wanapum No 2 230kV line,230.0,1418,Auto,Weather,2015
John Day-Grizzly No 2 500kV line,500.0,4,Auto,Weather,2015
Ancient Lake tap to Columbia-Wanapum No 2 230kV line,230.0,5,Auto,Unknown,2015
Ancient Lake-Wanapum section of Columbia-Wanapum No 2 230kV line,230.0,714,Auto,Unknown,2015
Columbia-Wanapum No 2 230kV line,230.0,714,Auto,Unknown,2015
Garrison-Anaconda No 1 230kV line,230.0,16,Auto,Lightning,2015
Big Eddy-Chenoweth No 1 115kV line,115.0,4,Auto,Other,2015
Big Eddy-De Moss No 1 115kV line,115.0,6,Auto,Other,2015
Big Eddy-The Dalles No 1 115kV line,115.0,12,Auto,Other,2015
The Dalles PH-Big Eddy No 1 115kV line,115.0,11,Auto,Other,2015
The Dalles PH-Big Eddy No 2 115kV line,115.0,12,Auto,Other,2015
Echo Lake-Monroe No 1 500kV line,500.0,2,Auto,Unknown,2015
Echo Lake-Sno-King section of Echo Lake-Monroe No 1 500kV line,500.0,2,Auto,Unknown,2015
Sno-King tap to Echo Lake-Monroe No 1 500kV line,500.0,2,Auto,Unknown,2015
Sno-King-Monroe section of Echo Lake-Monroe No 1 500kV line,500.0,2,Auto,Unknown,2015
Bell-Usk No 1 230kV line,230.0,4,Auto,Lightning,2015
McLoughlin-Pearl section of McLoughlin-Sherwood No 1 230kV line,230.0,574,Auto,Weather,2015
McLoughlin-Sherwood No 1 230kV line,230.0,574,Auto,Weather,2015
Pearl tap to McLoughlin-Sherwood No 1 230kV line,230.0,574,Auto,Weather,2015
Pearl-Sherwood section of McLoughlin-Sherwood No 1 230kV line,230.0,574,Auto,Weather,2015
Horse Heaven-BPUD No 1 115kV line,115.0,127,Auto,Other,2015
Horse Heaven-Harvalum No 1 230kV line,230.0,6,Auto,Weather,2015
Broadview-Garrison No 2 500kV line,500.0,8,Auto,Lightning,2015
Napavine-Chehalis Power No 1 500kV line,500.0,209,Auto,Other,2015
Napavine-Chehalis Power No 2 500kV line,500.0,209,Auto,Other,2015
Napavine-Chehalis Power No 3 500kV line,500.0,209,Auto,Other,2015
Broadview-Garrison No 2 500kV line,500.0,6,Auto,Lightning,2015
Hungry Horse-Columbia Falls No 1 230kV line,230.0,19,Auto,Other,2015
Hungry Horse-Columbia Falls No 1 230kV line,230.0,11,Auto,Other,2015
Chief Joseph PH-Chief Joseph No 3 230kV line,230.0,9,Auto,Other,2015
Bonners Ferry-EWEB Smith Falls No 1 115kV line,115.0,1,Auto,Other,2015
Hungry Horse-Conkelley No 1 230kV line,230.0,20,Auto,Other,2015
Burns-Summer Lake section of Hemingway-Summer Lake No 1 500kV line,500.0,7,Auto,Weather,2015
Hemingway-Burns section of Hemingway-Summer Lake No 1 500kV line,500.0,7,Auto,Weather,2015
Hemingway-Summer Lake No 1 500kV line,500.0,7,Auto,Weather,2015
Summer Lake-Malin No 1 500kV line,500.0,10,Auto,Other,2015
Grizzly-Summer Lake No 1 500kV line,500.0,7,Auto,Other,2015
Ponderosa-Summer Lake section of Grizzly-Summer Lake No 1 500kV line,500.0,7,Auto,Other,2015
Burley tap to West Burley-Heyburn No 1 138kV line,138.0,24,Auto,Other,2015
Burley-Riverton section of West Burley-Heyburn No 1 138kV line,138.0,24,Auto,Other,2015
Riverton tap to West Burley-Heyburn No 1 138kV line,138.0,24,Auto,Other,2015
Riverton-Heyburn section of West Burley-Heyburn No 1 138kV line,138.0,24,Auto,Other,2015
West Burley-Heyburn No 1 138kV line,138.0,24,Auto,Other,2015
Shelton-Fairmount No 3 230kV line,230.0,2,Auto,Unknown,2015
LCPUD - Glenoma-Mossyrock (31) 230kV line,230.0,130,Auto,Lightning,2015
Monroe-Custer No 2 500kV line,500.0,506,Auto,Other,2015
Dixon tap to Hot Springs-Rattlesnake No 1 230kV line,230.0,50,Auto,Weather,2015
Dixon-Rattlesnake section of Hot Springs-Rattlesnake No 1 230kV line,230.0,50,Auto,Weather,2015
Hot Springs-Dixon section of Hot Springs-Rattlesnake No 1 230kV line,230.0,5434,Auto,Weather,2015
Hot Springs-Rattlesnake No 1 230kV line,230.0,5434,Auto,Weather,2015
Colville-Kettle Falls section of Colville-Republic No 1 115kV line,115.0,424,Auto,Weather,2015
Colville-Republic No 1 115kV line,115.0,424,Auto,Weather,2015
Kettle Falls-Republic section of Colville-Republic No 1 115kV line,115.0,424,Auto,Weather,2015
Addy-Arden section of Addy-AVA Kettle Falls No 1 115kV line,115.0,81,Auto,Weather,2015
Addy-AVA Kettle Falls No 1 115kV line,115.0,456,Auto,Weather,2015
Arden-Orin section of Addy-AVA Kettle Falls No 1 115kV line,115.0,456,Auto,Weather,2015
Colville-Greenwood section of Addy-AVA Kettle Falls No 1 115kV line,115.0,193,Auto,Weather,2015
Greenwood-AVA Kettle Falls section of Addy-AVA Kettle Falls No 1 115kV line,115.0,193,Auto,Weather,2015
Orin-Colville section of Addy-AVA Kettle Falls No 1 115kV line,115.0,456,Auto,Weather,2015
Captain Jack-Malin No 2 500kV line,500.0,117,Auto,Other,2015
Summer Lake-Malin No 1 500kV line,500.0,3075,Auto,Other,2015
The Dalles PH-Big Eddy No 2 115kV line,115.0,25,Auto,Unknown,2015
Twisp-Okanogan 115kV line,115.0,686,Auto,Weather,2015
Winthrop tap to Twisp-Okanogan 115kV line,115.0,686,Auto,Weather,2015
Taft-Hot Springs No 1 500kV line,500.0,3,Auto,Weather,2015
Broadview-Garrison No 2 500kV line,500.0,12,Auto,Lightning,2015
Olympia-Satsop No 2 230kV line,230.0,6,Auto,Other,2015
Noxon-Camp section of Noxon-Hot Springs No 1 230kV line,230.0,9,Auto,Lightning,2015
Noxon-Hot Springs No 1 230kV line,230.0,9,Auto,Lightning,2015
Broadview-Garrison No 1 500kV line,500.0,6,Auto,Other,2015
Duckabush-Quilcene section of Shelton-Fairmount No 1 115kV line,115.0,139,Auto,Weather,2015
Potlatch tap to Shelton-Fairmount No 1 115kV line,115.0,139,Auto,Weather,2015
Potlatch-Duckabush section of Shelton-Fairmount No 1 115kV line,115.0,139,Auto,Weather,2015
Quilcene tap to Shelton-Fairmount No 1 115kV line,115.0,139,Auto,Weather,2015
Quilcene-Fairmount section of Shelton-Fairmount No 1 115kV line,115.0,139,Auto,Weather,2015
Shelton-Fairmount No 1 115kV line,115.0,749,Auto,Weather,2015
Shelton-Potlatch section of Shelton-Fairmount No 1 115kV line,115.0,749,Auto,Weather,2015
Shelton-Fairmount No 2 115kV line,115.0,1565,Auto,Weather,2015
Shelton-t3ba'das section of Shelton-Fairmount No 2 115kV line,115.0,1565,Auto,Weather,2015
t3ba'das tap to Shelton-Fairmount No 2 115kV line,115.0,96,Auto,Weather,2015
t3ba'das-Fairmount section of Shelton-Fairmount No 2 115kV line,115.0,96,Auto,Weather,2015
Celilo-Sylmar Pole No 3 1000kV line,1000.0,242,Auto,Weather,2015
Converter 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,242,Auto,Weather,2015
Celilo-Sylmar Pole No 3 1000kV line,1000.0,176,Auto,Weather,2015
Valve Group 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,176,Auto,Weather,2015
Valve Group 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,176,Auto,Weather,2015
Valve Group 5 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,176,Auto,Weather,2015
Valve Group 7 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,176,Auto,Weather,2015
Olympia-PSE No 2 115kV line,115.0,793,Auto,Weather,2015
Chehalis-Pe Ell section of Chehalis-Raymond No 1 115kV line,115.0,158,Auto,Tree Blown,2015
Chehalis-Raymond No 1 115kV line,115.0,347,Auto,Tree Blown,2015
Holcomb tap to Chehalis-Raymond No 1 115kV line,115.0,5,Auto,Tree Blown,2015
Holcomb-Raymond section of Chehalis-Raymond No 1 115kV line,115.0,5,Auto,Tree Blown,2015
Pe Ell tap to Chehalis-Raymond No 1 115kV line,115.0,158,Auto,Tree Blown,2015
Pe Ell-Holcomb section of Chehalis-Raymond No 1 115kV line,115.0,347,Auto,Tree Blown,2015
North Mountain-Snohomish No 1 230kV line,230.0,3,Auto,Wind,2015
Bellingham PSE-Whatcom No 1 115kV line,115.0,1574,Auto,Wind,2015
Horn Rapids tap to Red Mountain-White Bluffs No 1 115kV line,115.0,402,Auto,Unknown,2015
Horn Rapids-White Bluffs section of Red Mountain-White Bluffs No 1 115kV line,115.0,402,Auto,Unknown,2015
Red Mountain-Horn Rapids section of Red Mountain-White Bluffs No 1 115kV line,115.0,402,Auto,Unknown,2015
Red Mountain-White Bluffs No 1 115kV line,115.0,402,Auto,Unknown,2015
B916-Clayton section of Bell-Addy No 1 115kV line,115.0,3,Auto,Unknown,2015
Bell-Addy No 1 115kV line,115.0,131,Auto,Unknown,2015
Bell-Mead section of Bell-Addy No 1 115kV line,115.0,69,Auto,Unknown,2015
Clayton tap to Bell-Addy No 1 115kV line,115.0,3,Auto,Unknown,2015
Clayton-Loon Lake section of Bell-Addy No 1 115kV line,115.0,3,Auto,Unknown,2015
Colbert tap to Bell-Addy No 1 115kV line,115.0,69,Auto,Unknown,2015
Colbert-Half Moon section of Bell-Addy No 1 115kV line,115.0,69,Auto,Unknown,2015
Deer Park tap to Bell-Addy No 1 115kV line,115.0,112,Auto,Unknown,2015
Deer Park-B916 section of Bell-Addy No 1 115kV line,115.0,131,Auto,Unknown,2015
Half Moon tap to Bell-Addy No 1 115kV line,115.0,69,Auto,Unknown,2015
Half Moon-Tum Tum section of Bell-Addy No 1 115kV line,115.0,69,Auto,Unknown,2015
Loon Lake tap to Bell-Addy No 1 115kV line,115.0,3,Auto,Unknown,2015
Loon Lake-Addy section of Bell-Addy No 1 115kV line,115.0,3,Auto,Unknown,2015
Mead tap to Bell-Addy No 1 115kV line,115.0,69,Auto,Unknown,2015
Mead-Colbert section of Bell-Addy No 1 115kV line,115.0,69,Auto,Unknown,2015
Milan tap to Bell-Addy No 1 115kV line,115.0,70,Auto,Unknown,2015
Milan-Deer Park section of Bell-Addy No 1 115kV line,115.0,112,Auto,Unknown,2015
Tum Tum tap to Bell-Addy No 1 115kV line,115.0,69,Auto,Unknown,2015
Tum Tum-Milan section of Bell-Addy No 1 115kV line,115.0,112,Auto,Unknown,2015
Lancaster-Noxon No 1 230kV line,230.0,1,Auto,Unknown,2015
Wendson-Tahkenitch No 2 230kV line,230.0,2,Auto,Foreign Trouble,2015
Colville-Kettle Falls section of Colville-Republic No 1 115kV line,115.0,18,Auto,Tree Blown,2015
Colville-Republic No 1 115kV line,115.0,18,Auto,Tree Blown,2015
Kettle Falls-Republic section of Colville-Republic No 1 115kV line,115.0,18,Auto,Tree Blown,2015
Mossyrock-Chehalis No 1 230kV line,230.0,77,Auto,Tree Blown,2015
LCPUD - Glenoma-Mossyrock (31) 230kV line,230.0,313,Auto,Unknown,2015
Libby PH-Libby No 2 230kV line,230.0,235,Auto,Other,2015
Taft-Bell No 1 500kV line,500.0,5,Auto,Foreign Trouble,2015
Dixon tap to Hot Springs-Rattlesnake No 1 230kV line,230.0,7,Auto,Lightning,2015
Dixon-Rattlesnake section of Hot Springs-Rattlesnake No 1 230kV line,230.0,7,Auto,Lightning,2015
Hot Springs-Dixon section of Hot Springs-Rattlesnake No 1 230kV line,230.0,7,Auto,Lightning,2015
Hot Springs-Rattlesnake No 1 230kV line,230.0,7,Auto,Lightning,2015
Ice Harbor-Franklin No 3 115kV line,115.0,1,Auto,Weather,2015
Ice Harbor-Levey section of Ice Harbor-Franklin No 3 115kV line,115.0,1,Auto,Weather,2015
Levey tap to Ice Harbor-Franklin No 3 115kV line,115.0,252,Auto,Weather,2015
Levey-Franklin section of Ice Harbor-Franklin No 3 115kV line,115.0,1,Auto,Weather,2015
North Mountain-Snohomish No 1 230kV line,230.0,219,Auto,Tree Blown,2015
Custer-Intalco No 2 230kV line,230.0,1,Auto,Other,2015
Lower Monumental-Ashe No 1 500kV line,500.0,2,Auto,Foreign Trouble,2015
A-8-A-6 section of Midway-HEW No 2 230kV line,230.0,5,Auto,Other,2015
Midway-HEW No 2 230kV line,230.0,5,Auto,Other,2015
Garrison-NWE Ovando No 1 230kV line,230.0,5,Auto,Unknown,2015
Palisades-Swan Valley No 1 115kV line,115.0,4,Auto,Foreign Trouble,2015
McNary PH-McNary No 6 115kV line,115.0,128,Auto,Foreign Trouble,2015
Raver-Echo Lake section of Schultz-Echo Lake No 1 500kV line,500.0,29,Auto,Unknown,2015
Schultz-Echo Lake No 1 500kV line,500.0,29,Auto,Unknown,2015
