Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,year,Month,Alert Criteria,Event Month,dt_begin,dt_restore,duration_minutes
01/23/2019,07:26:00,01/23/2019,17:05:00,Colorado: Larimer County;,WECC,System Operations,0,0,2019,January,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2019-01-23 07:26:00,2019-01-23 17:05:00,579.0
01/28/2019,13:35:00,01/28/2019,13:40:00,Utah: Iron County;,WECC,Actual Physical Attack,0,0,2019,January,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-01-28 13:35:00,2019-01-28 13:40:00,5.0
01/31/2019,21:33:00,01/31/2019,21:34:00,California:,WECC,Vandalism,0,0,2019,January,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-01-31 21:33:00,2019-01-31 21:34:00,1.0
02/01/2019,23:57:00,02/02/2019,08:49:00,Nevada,WECC,Vandalism,Unknown,1,2019,February,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-02-01 23:57:00,2019-02-02 08:49:00,532.0
02/02/2019,10:28:00,02/02/2019,10:29:00,California,WECC,Vandalism,0,0,2019,February,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,,2019-02-02 10:28:00,2019-02-02 10:29:00,1.0
02/05/2019,18:17:00,02/05/2019,20:26:00,California,WECC,Severe Weather,42,33200,2019,February,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,,2019-02-05 18:17:00,2019-02-05 20:26:00,129.0
02/13/2019,02:48:00,02/15/2019,00:28:00,California,WECC,Severe Weather,182,121000,2019,February,"Loss of electric service to more than 50,000 customers for 1 hour or more.",,2019-02-13 02:48:00,2019-02-15 00:28:00,2740.0
02/14/2019,12:15:00,02/14/2019,12:16:00,Utah,WECC,Vandalism,0,0,2019,February,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,,2019-02-14 12:15:00,2019-02-14 12:16:00,1.0
03/05/2019,09:12:00,03/05/2019,18:57:00,"California: Kern County, Los Angeles County; Utah: Salt Lake County; Wyoming: Converse County;",WECC,System Operations,0,0,2019,March,Cyber event that causes interruptions of electrical system operations.,,2019-03-05 09:12:00,2019-03-05 18:57:00,585.0
03/13/2019,11:29:00,03/14/2019,21:11:00,Colorado: Jefferson County;,WECC,Severe Weather,58,58379,2019,March,"Loss of electric service to more than 50,000 customers for 1 hour or more.",,2019-03-13 11:29:00,2019-03-14 21:11:00,2022.0
03/13/2019,06:12:00,03/13/2019,06:13:00,California: Los Angeles County;,WECC,Vandalism,0,0,2019,March,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-03-13 06:12:00,2019-03-13 06:13:00,1.0
03/21/2019,10:00:00,03/21/2019,10:05:00,Utah: Salt Lake County;,WECC,Vandalism,0,0,2019,March,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems. ,,2019-03-21 10:00:00,2019-03-21 10:05:00,5.0
03/25/2019,07:47:00,03/25/2019,07:48:00,Oregon: Lane County;,WECC,Actual Physical Attack,5,Unknown,2019,March,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems. ,,2019-03-25 07:47:00,2019-03-25 07:48:00,1.0
03/29/2019,23:36:00,03/30/2019,02:00:00,"California: San Diego County, Los Angeles County;",WECC,Suspicious Activity,0,0,2019,March,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems. ,,2019-03-29 23:36:00,2019-03-30 02:00:00,144.0
04/01/2019,14:15:00,04/06/2019,17:20:00,"Nevada: Carson City, Consolidated Municipality of[19], Washoe County, Churchill County;",WECC,Actual Physical Attack,0,0,2019,April,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-04-01 14:15:00,2019-04-06 17:20:00,7385.0
04/02/2019,08:33:00,04/02/2019,09:00:00,California: Kern County;,WECC,Vandalism,0,0,2019,April,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-04-02 08:33:00,2019-04-02 09:00:00,27.0
04/02/2019,10:15:00,04/02/2019,10:16:00,Utah: Salt Lake County;,WECC,Vandalism,0,0,2019,April,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,,2019-04-02 10:15:00,2019-04-02 10:16:00,1.0
04/03/2019,05:15:00,04/03/2019,12:39:00,California: Fresno County;,WECC,Fuel Supply Deficiency,0,0,2019,April,Fuel supply emergencies that could impact electric power system adequacy or reliability.,,2019-04-03 05:15:00,2019-04-03 12:39:00,444.0
04/04/2019,10:13:00,04/04/2019,12:08:00,Montana:,WECC,Transmission Interruption,0,0,2019,April,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2019-04-04 10:13:00,2019-04-04 12:08:00,115.0
04/11/2019,19:48:00,04/11/2019,20:00:00,Oregon: Washington:,WECC,Transmission Interruption,0,0,2019,April,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2019-04-11 19:48:00,2019-04-11 20:00:00,12.0
04/16/2019,10:30:00,04/16/2019,11:00:00,California: Kern County;,WECC,Vandalism,0,0,2019,April,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-04-16 10:30:00,2019-04-16 11:00:00,30.0
04/17/2019,19:38:00,04/17/2019,23:52:00,Arizona:,WECC,System Operations,0,0,2019,April,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,,2019-04-17 19:38:00,2019-04-17 23:52:00,254.0
04/18/2019,20:08:00,04/19/2019,11:00:00,Colorado: Clear Creek County;,WECC,Transmission Interruption,0,0,2019,April,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2019-04-18 20:08:00,2019-04-19 11:00:00,892.0
04/21/2019,10:40:00,04/21/2019,10:45:00,Utah: Salt Lake County;,WECC,Vandalism,0,0,2019,April,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-04-21 10:40:00,2019-04-21 10:45:00,5.0
04/25/2019,18:03:00,04/25/2019,18:32:00,Arizona: Maricopa County;,WECC,Generation Inadequacy,150,51366,2019,April,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,,2019-04-25 18:03:00,2019-04-25 18:32:00,29.0
05/11/2019,14:08:00,05/11/2019,15:00:00,California: Kern County;,WECC,Vandalism,0,0,2019,May,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-05-11 14:08:00,2019-05-11 15:00:00,52.0
05/18/2019,01:55:00,05/18/2019,15:06:00,Colorado: Wyoming: Nebraska: Utah: Daggett County; New Mexico:,WECC,Vandalism,30,0,2019,May,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,,2019-05-18 01:55:00,2019-05-18 15:06:00,791.0
05/24/2019,21:47:00,05/24/2019,23:58:00,California:,WECC,Severe Weather,20,10961,2019,May,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system,,2019-05-24 21:47:00,2019-05-24 23:58:00,131.0
06/02/2019,18:19:00,06/02/2019,20:43:00,California:,WECC,Severe Weather/Transmission Interruption,Unknown,Unknown,2019,June,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,,2019-06-02 18:19:00,2019-06-02 20:43:00,144.0
06/04/2019,10:15:00,06/04/2019,13:15:00,Nevada: Washoe County;,WECC,Suspicious Activity,0,0,2019,June,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",,2019-06-04 10:15:00,2019-06-04 13:15:00,180.0
06/05/2019,08:37:00,06/05/2019,08:40:00,Idaho: Bannock County;,WECC,Vandalism,0,0,2019,June,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",,2019-06-05 08:37:00,2019-06-05 08:40:00,3.0
06/05/2019,09:46:00,06/05/2019,12:00:00,California: Kern County;,WECC,Vandalism,0,0,2019,June,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-06-05 09:46:00,2019-06-05 12:00:00,134.0
06/11/2019,07:52:00,06/11/2019,07:53:00,Utah:,WECC,Vandalism,0,0,2019,June,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,,2019-06-11 07:52:00,2019-06-11 07:53:00,1.0
06/12/2019,14:56:00,06/12/2019,15:50:00,"California: Imperial County, Riverside County;",WECC,Generation Inadequacy,982,30907,2019,June,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,,2019-06-12 14:56:00,2019-06-12 15:50:00,54.0
06/18/2019,06:21:00,06/18/2019,06:40:00,Washington: Grant County;,WECC,Suspicious Activity,0,0,2019,June,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",,2019-06-18 06:21:00,2019-06-18 06:40:00,19.0
06/21/2019,10:00:00,06/21/2019,11:00:00,California: Kern County;,WECC,Vandalism,0,0,2019,June,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-06-21 10:00:00,2019-06-21 11:00:00,60.0
07/02/2019,13:00:00,07/02/2019,13:22:00,Idaho: Ada County;,WECC,Vandalism,0,0,2019,July,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-07-02 13:00:00,2019-07-02 13:22:00,22.0
07/10/2019,12:00:00,07/10/2019,12:15:00,Utah: Salt Lake County;,WECC,Vandalism,0,0,2019,July,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-07-10 12:00:00,2019-07-10 12:15:00,15.0
07/23/2019,03:22:00,07/23/2019,05:40:00,California: Santa Cruz County;,WECC,Vandalism,Unknown,25,2019,July,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-07-23 03:22:00,2019-07-23 05:40:00,138.0
07/24/2019,13:30:00,07/24/2019,13:31:00,Utah: Iron County;,WECC,Vandalism,Unknown,1,2019,July,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-07-24 13:30:00,2019-07-24 13:31:00,1.0
08/02/2019,18:24:00,08/02/2019,19:28:00,Washington: Clark County;,WECC,System Operations,0,0,2019,August,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,,2019-08-02 18:24:00,2019-08-02 19:28:00,64.0
08/05/2019,17:23:00,08/06/2019,00:02:00,Oregon: Umatilla County;,WECC,Transmission Interruption,66,Unknown,2019,August,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2019-08-05 17:23:00,2019-08-06 00:02:00,399.0
08/07/2019,15:00:00,08/07/2019,15:30:00,California: Kern County;,WECC,Vandalism,0,0,2019,August,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-08-07 15:00:00,2019-08-07 15:30:00,30.0
08/13/2019,10:00:00,08/13/2019,11:00:00,California: Placer County;,WECC,Vandalism,0,0,2019,August,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident.,,2019-08-13 10:00:00,2019-08-13 11:00:00,60.0
08/15/2019,23:03:00,08/16/2019,00:37:00,California: Marin County;,WECC,Distribution Interruption,80,61318,2019,August,"Loss of electric service to more than 50,000 customers for 1 hour or more.",,2019-08-15 23:03:00,2019-08-16 00:37:00,94.0
08/24/2019,16:10:00,08/24/2019,19:28:00,Washington:,WECC,Suspicious Activity,0,0,2019,August,Cyber event that could potentially impact electric power system adequacy or reliability.,,2019-08-24 16:10:00,2019-08-24 19:28:00,198.0
08/25/2019,01:44:00,08/25/2019,02:20:00,Washington: King County;,WECC,Suspicious Activity,0,0,2019,August,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",,2019-08-25 01:44:00,2019-08-25 02:20:00,36.0
08/31/2019,16:00:00,09/02/2019,06:00:00,California: Calaveras County;,WECC,Vandalism,0,0,2019,August,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-08-31 16:00:00,2019-09-02 06:00:00,2280.0
09/10/2019,21:22:00,09/10/2019,21:23:00,Wyoming: Sweetwater County;,WECC,Transmission Interruption,885,0,2019,September,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",,2019-09-10 21:22:00,2019-09-10 21:23:00,1.0
09/19/2019,05:55:00,09/19/2019,14:30:00,Arizona: Pima County;,WECC,Fuel Supply Deficiency,0,0,2019,September,Fuel supply emergencies that could impact electric power system adequacy or reliability.,,2019-09-19 05:55:00,2019-09-19 14:30:00,515.0
09/24/2019,15:56:00,09/26/2019,19:25:00,Washington: King County;,WECC,Vandalism,0,0,2019,September,Damage or destruction of its Facility that results from actual or suspected intentional human action.,,2019-09-24 15:56:00,2019-09-26 19:25:00,3089.0
